,junction_id,junction_type,x,y,z,isRoundabout,trafficlight_count,avg_lane_speed,lane_speeds_std_deviation,avg_lane_length,lane_length_standard_deviation,edge_types,edge_prioities,number_of_lanes,intl_avg_lane_speed,intl_lane_speeds_std_deviation,intl_avg_lane_length,intl_lane_length_standard_deviation,intl_edge_types,intl_edge_prioities,intl_number_of_lanes,clusters_maxabs_3dimensions,clusters_combined_3dimensions
50,-16136,traffic_light,5762.44,7423.89,,False,"[9, '-16136', [['--31940#0', '--30256#3', '-16136', 's', 'o'], ['--31940#0', '--30256#3', '-16136', 's', 'o'], ['--31940#0', '--30256#3', '-16136', 's', 'o'], ['-30256#3', '-31940#0', '-16136', 's', 'o'], ['-30256#3', '-31940#0', '-16136', 's', 'o'], ['-30256#3', '-31940#0', '-16136', 's', 'o'], ['-30904', '--30256#3', '-16136', 'r', 'o'], ['-30904', '-31940#0', '-16136', 'l', 'o'], ['-30904', '-31940#0', '-16136', 'l', 'o']]]",13.89,0.0,64.56714285714285,30.083675551599036,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.residential', 'highway.primary', 'highway.primary', 'highway.primary']",8.285714285714286,7,13.89,0.0,10.721111111111112,4.088173850522843,,-1,9,1,1
51,-16238,traffic_light,7710.82,9320.85,,False,"[10, '-16238', [['--30648#9', '-32194', '-16238', 'r', 'o'], ['--30648#9', '--30648#8', '-16238', 's', 'o'], ['--30648#9', '--30648#8', '-16238', 's', 'o'], ['--32074', '--30648#8', '-16238', 'r', 'o'], ['--32074', '-30648#9', '-16238', 'l', 'o'], ['--32074', '-30648#9', '-16238', 'l', 'o'], ['-30648#8', '-30648#9', '-16238', 's', 'o'], ['-30648#8', '-30648#9', '-16238', 's', 'o'], ['-30648#8', '-30648#9', '-16238', 's', 'o'], ['-30648#8', '-32194', '-16238', 'l', 'o']]]",14.585,1.2037753112603702,246.5225,164.73356380455684,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.secondary', 'highway.secondary', 'highway.primary', 'highway.primary', 'highway.primary']",8.5,8,14.584999999999996,0.6949999999999993,16.096,4.149831803820487,,-1,10,0,1
52,-16312,traffic_light,8159.97,2548.81,,False,"[8, '-16312', [['--30378#0', '-31794#2', '-16312', 'r', 'o'], ['--30378#0', '--31794#1', '-16312', 'l', 'o'], ['--31794#2', '--31794#1', '-16312', 's', 'o'], ['--31794#2', '--31794#1', '-16312', 's', 'o'], ['--31794#2', '-30378#0', '-16312', 'l', 'o'], ['-31794#1', '-30378#0', '-16312', 'r', 'o'], ['-31794#1', '-31794#2', '-16312', 's', 'o'], ['-31794#1', '-31794#2', '-16312', 's', 'o']]]",15.002,1.3619162969874474,99.656,32.18269385865639,"['highway.secondary', 'highway.secondary', 'highway.residential', 'highway.secondary', 'highway.secondary']",6.4,5,14.9325,1.1525271146485017,10.6975,3.096981393227929,,-1,8,0,1
53,-1644,traffic_light,6282.72,5448.76,,False,"[11, '-1644', [['--30892#21', '-31956', '-1644', 'r', 'o'], ['--30892#21', '--30892#20', '-1644', 's', 'o'], ['--30892#21', '--30892#20', '-1644', 's', 'o'], ['--30892#21', '--30892#20', '-1644', 's', 'o'], ['--31956', '--30892#20', '-1644', 'r', 'o'], ['--31956', '-30892#21', '-1644', 'l', 'o'], ['--31956', '-30892#21', '-1644', 'l', 'o'], ['-30892#20', '-30892#21', '-1644', 's', 'o'], ['-30892#20', '-30892#21', '-1644', 's', 'o'], ['-30892#20', '-30892#21', '-1644', 's', 'o'], ['-30892#20', '-31956', '-1644', 'l', 'o']]]",13.89,0.0,122.44,115.3075599057953,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.residential', 'highway.primary', 'highway.primary', 'highway.primary']",8.285714285714286,7,13.890000000000002,1.7763568394002505e-15,10.350909090909092,3.663263459478954,,-1,11,1,1
54,-16448,traffic_light,3928.91,6227.59,,False,"[11, '-16448', [['--31496#5', '-31542#0', '-16448', 'r', 'o'], ['--31496#5', '--31496#4', '-16448', 's', 'o'], ['--31496#5', '--31496#4', '-16448', 's', 'o'], ['--31496#5', '--31496#4', '-16448', 's', 'o'], ['--31542#0', '--31496#4', '-16448', 'r', 'o'], ['--31542#0', '-31496#5', '-16448', 'l', 'o'], ['--31542#0', '-31496#5', '-16448', 'l', 'o'], ['-31496#4', '-31496#5', '-16448', 's', 'o'], ['-31496#4', '-31496#5', '-16448', 's', 'o'], ['-31496#4', '-31496#5', '-16448', 's', 'o'], ['-31496#4', '-31542#0', '-16448', 'l', 'o']]]",13.89,0.0,279.28285714285715,159.44788254780806,"['highway.residential', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary']",8.285714285714286,7,13.890000000000002,1.7763568394002505e-15,10.94636363636364,4.349125873985323,,-1,11,1,1
55,-16502,traffic_light,6668.09,7397.66,,False,"[4, '-16502', [['-30384#7', '-31608', '-16502', 's', 'o'], ['-30384#7', '-30944', '-16502', 's', 'o'], ['-30384#7', '-30944', '-16502', 's', 'o'], ['-30384#7', '-30944', '-16502', 's', 'o']]]",16.67,0.0,85.64,0.0,"['highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.secondary']",7.0,4,17.357499999999998,1.199445184241448,5.8375,1.2687272165442027,,-1,4,0,2
56,-16558,traffic_light,5417.51,8748.25,,False,"[12, '-16558', [['--30916#0', '-31952#12', '-16558', 'r', 'o'], ['--30916#0', '--31952#11', '-16558', 'l', 'o'], ['--30916#0', '--31952#11', '-16558', 'l', 'o'], ['--31952#12', '--31952#11', '-16558', 's', 'o'], ['--31952#12', '--31952#11', '-16558', 's', 'o'], ['--31952#12', '--31952#11', '-16558', 's', 'o'], ['--31952#12', '-30916#0', '-16558', 'l', 'o'], ['--31952#12', '-30916#0', '-16558', 'l', 'o'], ['-31952#11', '-30916#0', '-16558', 'r', 'o'], ['-31952#11', '-31952#12', '-16558', 's', 'o'], ['-31952#11', '-31952#12', '-16558', 's', 'o'], ['-31952#11', '-31952#12', '-16558', 's', 'o']]]",13.89,0.0,125.10333333333332,54.76096927151267,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary']",9.0,9,14.582499999999996,1.1994451842414473,18.95083333333333,6.703841508584628,,-1,12,0,1
57,-16730,traffic_light,7167.37,7299.5,,False,"[16, '-16730', [['--30528#1', '--32162#0', '-16730', 'r', 'o'], ['--30528#1', '--30528#0', '-16730', 's', 'o'], ['--30528#1', '--30528#0', '-16730', 's', 'o'], ['--30528#1', '--30528#0', '-16730', 's', 'o'], ['--30528#1', '-32162#1', '-16730', 'l', 'o'], ['--32162#1', '-30528#1', '-16730', 'r', 'o'], ['--32162#1', '--32162#0', '-16730', 's', 'o'], ['--32162#1', '--30528#0', '-16730', 'l', 'o'], ['-30528#0', '-32162#1', '-16730', 'r', 'o'], ['-30528#0', '-30528#1', '-16730', 's', 'o'], ['-30528#0', '-30528#1', '-16730', 's', 'o'], ['-30528#0', '-30528#1', '-16730', 's', 'o'], ['-30528#0', '--32162#0', '-16730', 'l', 'o'], ['-32162#0', '--30528#0', '-16730', 'r', 'o'], ['-32162#0', '-32162#1', '-16730', 's', 'o'], ['-32162#0', '-30528#1', '-16730', 'l', 'o']]]",13.89,0.0,79.1825,14.517425520731974,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.residential', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.residential']",7.75,8,13.89,0.0,12.233125,5.270972062568251,,-1,16,1,1
58,-16816,traffic_light,7644.66,5141.45,,False,"[11, '-16816', [['--30528#23', '-31688#0', '-16816', 'r', 'o'], ['--30528#23', '--30528#22', '-16816', 's', 'o'], ['--30528#23', '--30528#22', '-16816', 's', 'o'], ['--30528#23', '--30528#22', '-16816', 's', 'o'], ['--31688#0', '--30528#22', '-16816', 'r', 'o'], ['--31688#0', '-30528#23', '-16816', 'l', 'o'], ['--31688#0', '-30528#23', '-16816', 'l', 'o'], ['-30528#22', '-30528#23', '-16816', 's', 'o'], ['-30528#22', '-30528#23', '-16816', 's', 'o'], ['-30528#22', '-30528#23', '-16816', 's', 'o'], ['-30528#22', '-31688#0', '-16816', 'l', 'o']]]",13.89,0.0,77.84,52.2124361212373,"['highway.residential', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary']",8.285714285714286,7,13.890000000000002,1.7763568394002505e-15,11.117272727272727,4.555568203077697,,-1,11,1,1
59,-16852,traffic_light,8142.21,9452.86,,False,"[11, '-16852', [['--32552#2', '--32710#1', '-16852', 'r', 'o'], ['--32552#2', '--32552#1', '-16852', 's', 'o'], ['--32552#2', '--32552#1', '-16852', 's', 'o'], ['--32552#2', '--32552#1', '-16852', 's', 'o'], ['-32552#1', '-32552#2', '-16852', 's', 'o'], ['-32552#1', '-32552#2', '-16852', 's', 'o'], ['-32552#1', '-32552#2', '-16852', 's', 'o'], ['-32552#1', '--32710#1', '-16852', 'l', 'o'], ['-32710#1', '--32552#1', '-16852', 'r', 'o'], ['-32710#1', '-32552#2', '-16852', 'l', 'o'], ['-32710#1', '-32552#2', '-16852', 'l', 'o']]]",13.89,0.0,431.1175,357.2073378218174,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.tertiary', 'highway.tertiary']",8.25,8,13.890000000000002,1.7763568394002505e-15,15.574545454545454,5.29158571118743,,-1,11,1,1
60,-16864,traffic_light,6614.27,5707.65,,False,"[10, '-16864', [['--31272#6', '--31272#5', '-16864', 's', 'o'], ['--31272#6', '--31272#5', '-16864', 's', 'o'], ['--31272#6', '--30722', '-16864', 'l', 'o'], ['-30722', '-31272#6', '-16864', 'r', 'o'], ['-30722', '--31272#5', '-16864', 'l', 'o'], ['-30722', '--31272#5', '-16864', 'l', 'o'], ['-31272#5', '--30722', '-16864', 'r', 'o'], ['-31272#5', '-31272#6', '-16864', 's', 'o'], ['-31272#5', '-31272#6', '-16864', 's', 'o'], ['-31272#5', '-31272#6', '-16864', 's', 'o']]]",14.585,1.2037753112603702,143.07625,75.39822294615107,"['highway.secondary', 'highway.secondary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary']",8.5,8,14.585,0.6949999999999994,12.153,4.811224480316835,,-1,10,0,1
61,-16936,traffic_light,6633.14,4813.07,,False,"[14, '-16936', [['--30348#5', '--32474#1', '-16936', 'r', 'o'], ['--30348#5', '--30348#4', '-16936', 's', 'o'], ['--30348#5', '--30348#4', '-16936', 's', 'o'], ['--30348#5', '-32560', '-16936', 'l', 'o'], ['--32560', '-30348#5', '-16936', 'r', 'o'], ['--32560', '--32474#1', '-16936', 's', 'o'], ['--32560', '--30348#4', '-16936', 'l', 'o'], ['-30348#4', '-32560', '-16936', 'r', 'o'], ['-30348#4', '-30348#5', '-16936', 's', 'o'], ['-30348#4', '-30348#5', '-16936', 's', 'o'], ['-30348#4', '--32474#1', '-16936', 'l', 'o'], ['-32474#1', '--30348#4', '-16936', 'r', 'o'], ['-32474#1', '-32560', '-16936', 's', 'o'], ['-32474#1', '-30348#5', '-16936', 'l', 'o']]]",13.89,0.0,120.19833333333332,29.671189964153594,"['highway.residential', 'highway.tertiary', 'highway.tertiary', 'highway.residential', 'highway.tertiary', 'highway.tertiary']",5.333333333333333,6,13.89,1.7763568394002505e-15,9.204285714285716,3.7061641978229303,,-1,14,1,1
62,-16944,traffic_light,7885.87,5184.05,,False,"[14, '-16944', [['--30694#3', '--30398#9', '-16944', 'r', 'o'], ['--30694#3', '--30694#2', '-16944', 's', 'o'], ['--30694#3', '--30694#2', '-16944', 's', 'o'], ['--30694#3', '--31904#2', '-16944', 'l', 'o'], ['-30398#9', '--30694#2', '-16944', 'r', 'o'], ['-30398#9', '--31904#2', '-16944', 's', 'o'], ['-30398#9', '-30694#3', '-16944', 'l', 'o'], ['-30694#2', '--31904#2', '-16944', 'r', 'o'], ['-30694#2', '-30694#3', '-16944', 's', 'o'], ['-30694#2', '-30694#3', '-16944', 's', 'o'], ['-30694#2', '--30398#9', '-16944', 'l', 'o'], ['-31904#2', '-30694#3', '-16944', 'r', 'o'], ['-31904#2', '--30398#9', '-16944', 's', 'o'], ['-31904#2', '--30694#2', '-16944', 'l', 'o']]]",13.89,0.0,83.735,28.229671004104883,"['highway.residential', 'highway.tertiary', 'highway.tertiary', 'highway.residential', 'highway.tertiary', 'highway.tertiary']",5.333333333333333,6,13.89,1.7763568394002505e-15,9.801428571428572,3.663253544407245,,-1,14,1,1
63,-17046,traffic_light,7714.44,6176.32,,False,"[8, '-17046', [['--32468#1', '--32468#0', '-17046', 's', 'o'], ['--32468#1', '--32468#0', '-17046', 's', 'o'], ['--32468#1', '--32178', '-17046', 'l', 'o'], ['-32178', '-32468#1', '-17046', 'r', 'o'], ['-32178', '--32468#0', '-17046', 'l', 'o'], ['-32468#0', '--32178', '-17046', 'r', 'o'], ['-32468#0', '-32468#1', '-17046', 's', 'o'], ['-32468#0', '-32468#1', '-17046', 's', 'o']]]",15.743333333333334,1.3105045677990688,134.22333333333336,88.33533092080931,"['highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.tertiary', 'highway.tertiary']",6.666666666666667,6,15.975,0.6950000000000012,11.725,4.095879026533865,,-1,8,0,1
64,-17072,traffic_light,8624.43,7065.09,,False,"[11, '-17072', [['--30838#0', '--30856#3', '-17072', 'r', 'o'], ['--30838#0', '-30856#4', '-17072', 'l', 'o'], ['--30838#0', '-30856#4', '-17072', 'l', 'o'], ['--30856#4', '-30838#0', '-17072', 'r', 'o'], ['--30856#4', '--30856#3', '-17072', 's', 'o'], ['--30856#4', '--30856#3', '-17072', 's', 'o'], ['--30856#4', '--30856#3', '-17072', 's', 'o'], ['-30856#3', '-30856#4', '-17072', 's', 'o'], ['-30856#3', '-30856#4', '-17072', 's', 'o'], ['-30856#3', '-30856#4', '-17072', 's', 'o'], ['-30856#3', '-30838#0', '-17072', 'l', 'o']]]",13.89,0.0,80.40714285714286,26.06365050316284,"['highway.residential', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary']",8.285714285714286,7,13.890000000000002,1.7763568394002505e-15,9.654545454545454,3.8434510147105216,,-1,11,1,1
65,-17158,traffic_light,6838.48,8022.56,,False,"[8, '-17158', [['--30860#2', '--31752', '-17158', 'r', 'o'], ['--30860#2', '--30860#1', '-17158', 's', 'o'], ['--30860#2', '--30860#1', '-17158', 's', 'o'], ['-30860#1', '-30860#2', '-17158', 's', 'o'], ['-30860#1', '-30860#2', '-17158', 's', 'o'], ['-30860#1', '--31752', '-17158', 'l', 'o'], ['-31752', '--30860#1', '-17158', 'r', 'o'], ['-31752', '-30860#2', '-17158', 'l', 'o']]]",16.114,1.1120000000000003,66.38199999999999,14.989512867334948,"['highway.secondary', 'highway.secondary', 'highway.residential', 'highway.secondary', 'highway.secondary']",6.4,5,15.975,0.6950000000000012,8.32,2.0407106605298067,,-1,8,0,1
66,-17268,traffic_light,7288.74,6074.5,,False,"[12, '-17268', [['--30528#14', '-32850', '-17268', 'r', 'o'], ['--30528#14', '--30528#13', '-17268', 's', 'o'], ['--30528#14', '--30528#13', '-17268', 's', 'o'], ['--30528#14', '--30528#13', '-17268', 's', 'o'], ['-30528#13', '-30528#14', '-17268', 's', 'o'], ['-30528#13', '-30528#14', '-17268', 's', 'o'], ['-30528#13', '-30528#14', '-17268', 's', 'o'], ['-30528#13', '-32850', '-17268', 'l', 'o'], ['-31754', '-30528#14', '-17268', 'r', 'o'], ['-31754', '-32850', '-17268', 's', 'o'], ['-31754', '--30528#13', '-17268', 'l', 'o'], ['-31754', '--30528#13', '-17268', 'l', 'o']]]",13.89,0.0,62.971250000000005,10.450719398084516,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.tertiary', 'highway.tertiary', 'highway.primary', 'highway.primary', 'highway.primary']",8.25,8,14.2375,0.6018876556301844,23.348333333333333,6.000860817879012,,-1,12,0,1
67,-17348,traffic_light,7677.91,10926.35,,False,"[8, '-17348', [['--30266', '--32230#6', '-17348', 'r', 'o'], ['--30266', '-32230#7', '-17348', 'l', 'o'], ['--32230#7', '-30266', '-17348', 'r', 'o'], ['--32230#7', '--32230#6', '-17348', 's', 'o'], ['--32230#7', '--32230#6', '-17348', 's', 'o'], ['-32230#6', '-32230#7', '-17348', 's', 'o'], ['-32230#6', '-32230#7', '-17348', 's', 'o'], ['-32230#6', '-30266', '-17348', 'l', 'o']]]",16.114,1.1120000000000003,206.542,80.32399327722695,"['highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.residential']",6.4,5,15.975,0.6950000000000012,8.64875,2.4508286226294973,,-1,8,0,1
68,-1740,traffic_light,4643.4,6351.48,,False,"[11, '-1740', [['--31496#9', '--31806#1', '-1740', 'r', 'o'], ['--31496#9', '--31496#8', '-1740', 's', 'o'], ['--31496#9', '--31496#8', '-1740', 's', 'o'], ['--31496#9', '--31496#8', '-1740', 's', 'o'], ['-31496#8', '-31496#9', '-1740', 's', 'o'], ['-31496#8', '-31496#9', '-1740', 's', 'o'], ['-31496#8', '-31496#9', '-1740', 's', 'o'], ['-31496#8', '--31806#1', '-1740', 'l', 'o'], ['-31806#1', '--31496#8', '-1740', 'r', 'o'], ['-31806#1', '-31496#9', '-1740', 'l', 'o'], ['-31806#1', '-31496#9', '-1740', 'l', 'o']]]",14.585,1.2037753112603702,374.34,389.8671940225287,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.secondary', 'highway.secondary']",8.5,8,14.521818181818183,0.6921221408474365,16.235454545454544,5.3856971586135,,-1,11,0,1
69,-17472,traffic_light,6811.35,7109.49,,False,"[12, '-17472', [['--31834#1', '--31834#0', '-17472', 's', 'o'], ['--31834#1', '--31834#0', '-17472', 's', 'o'], ['--31834#1', '--31834#0', '-17472', 's', 'o'], ['--31834#1', '-30662', '-17472', 'l', 'o'], ['-30644#1', '--31834#0', '-17472', 'r', 'o'], ['-30644#1', '-30662', '-17472', 's', 'o'], ['-30644#1', '-31834#1', '-17472', 'l', 'o'], ['-30644#1', '-31834#1', '-17472', 'l', 'o'], ['-31834#0', '-30662', '-17472', 'r', 'o'], ['-31834#0', '-31834#1', '-17472', 's', 'o'], ['-31834#0', '-31834#1', '-17472', 's', 'o'], ['-31834#0', '-31834#1', '-17472', 's', 'o']]]",17.708750000000002,1.3410204836243178,181.52,62.65365033260233,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.secondary', 'highway.secondary', 'highway.primary', 'highway.primary', 'highway.primary']",8.5,8,17.590000000000003,0.6505382386916233,12.020833333333334,4.649855657855294,,-1,12,0,1
70,-17612,traffic_light,9294.31,2166.8,,False,"[11, '-17612', [['--30528#49', '-32226#0', '-17612', 'r', 'o'], ['--30528#49', '--30528#48', '-17612', 's', 'o'], ['--30528#49', '--30528#48', '-17612', 's', 'o'], ['--30528#49', '--30528#48', '-17612', 's', 'o'], ['--32226#0', '--30528#48', '-17612', 'r', 'o'], ['--32226#0', '-30528#49', '-17612', 'l', 'o'], ['--32226#0', '-30528#49', '-17612', 'l', 'o'], ['-30528#48', '-30528#49', '-17612', 's', 'o'], ['-30528#48', '-30528#49', '-17612', 's', 'o'], ['-30528#48', '-30528#49', '-17612', 's', 'o'], ['-30528#48', '-32226#0', '-17612', 'l', 'o']]]",14.585,1.2037753112603702,95.8475,50.77541451086342,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.secondary', 'highway.secondary', 'highway.primary', 'highway.primary', 'highway.primary']",8.5,8,14.521818181818178,0.6921221408474366,14.628181818181815,4.644333435257554,,-1,11,0,1
71,-17638,traffic_light,9696.8,1072.59,,False,"[11, '-17638', [['--30528#57', '--31074', '-17638', 'r', 'o'], ['--30528#57', '--30528#56', '-17638', 's', 'o'], ['--30528#57', '--30528#56', '-17638', 's', 'o'], ['--30528#57', '--30528#56', '-17638', 's', 'o'], ['-30528#56', '-30528#57', '-17638', 's', 'o'], ['-30528#56', '-30528#57', '-17638', 's', 'o'], ['-30528#56', '-30528#57', '-17638', 's', 'o'], ['-30528#56', '--31074', '-17638', 'l', 'o'], ['-31074', '--30528#56', '-17638', 'r', 'o'], ['-31074', '-30528#57', '-17638', 'l', 'o'], ['-31074', '-30528#57', '-17638', 'l', 'o']]]",14.585,1.2037753112603702,555.9325,112.27453548668105,"['highway.secondary', 'highway.secondary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary']",8.5,8,14.52181818181818,0.6921221408474365,16.603636363636358,5.34570222060722,,-1,11,0,1
72,-17662,traffic_light,8908.69,2659.3,,False,"[10, '-17662', [['--30528#43', '--30528#42', '-17662', 's', 'o'], ['--30528#43', '--30528#42', '-17662', 's', 'o'], ['--30528#43', '--31794#7', '-17662', 'l', 'o'], ['-30528#42', '--31794#7', '-17662', 'r', 'o'], ['-30528#42', '-30528#43', '-17662', 's', 'o'], ['-30528#42', '-30528#43', '-17662', 's', 'o'], ['-30528#42', '-30528#43', '-17662', 's', 'o'], ['-31794#7', '-30528#43', '-17662', 'r', 'o'], ['-31794#7', '--30528#42', '-17662', 'l', 'o'], ['-31794#7', '--30528#42', '-17662', 'l', 'o']]]",14.585,1.2037753112603702,122.92625,38.398590123043576,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.secondary', 'highway.secondary', 'highway.primary', 'highway.primary', 'highway.primary']",8.5,8,14.307,0.6369780215988612,12.417000000000002,4.677841489405129,,-1,10,0,1
73,-17684,traffic_light,7382.15,5884.51,,False,"[20, '-17684', [['--30528#16', '-31376#0', '-17684', 'r', 'o'], ['--30528#16', '-32410#0', '-17684', 's', 'o'], ['--30528#16', '--30528#15', '-17684', 's', 'o'], ['--30528#16', '--30528#15', '-17684', 's', 'o'], ['--30528#16', '--30528#15', '-17684', 's', 'o'], ['--30528#16', '--31230#5', '-17684', 'l', 'o'], ['--32410#0', '--30528#15', '-17684', 'r', 'o'], ['--32410#0', '--31230#5', '-17684', 'R', 'o'], ['--32410#0', '-30528#16', '-17684', 's', 'o'], ['--32410#0', '-30528#16', '-17684', 's', 'o'], ['--32410#0', '-31376#0', '-17684', 'l', 'o'], ['-30528#15', '--31230#5', '-17684', 'r', 'o'], ['-30528#15', '-30528#16', '-17684', 's', 'o'], ['-30528#15', '-30528#16', '-17684', 's', 'o'], ['-30528#15', '-31376#0', '-17684', 'L', 'o'], ['-30528#15', '-32410#0', '-17684', 'l', 'o'], ['-31230#5', '-30528#16', '-17684', 'r', 'o'], ['-31230#5', '-31376#0', '-17684', 's', 'o'], ['-31230#5', '-32410#0', '-17684', 'L', 'o'], ['-31230#5', '--30528#15', '-17684', 'l', 'o']]]",14.395454545454545,1.0722310100174195,128.45818181818183,23.855505108191323,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.secondary', 'highway.secondary', 'highway.primary', 'highway.primary', 'highway.primary']",8.636363636363637,11,14.376499999999998,0.6629877449847766,26.829,10.93826535607909,,-1,20,0,1
74,-17958,traffic_light,7456.27,8893.1,,False,"[11, '-17958', [['--30850#0', '-32552#1', '-17958', 'r', 'o'], ['--30850#0', '--32552#0', '-17958', 'l', 'o'], ['--30850#0', '--32552#0', '-17958', 'l', 'o'], ['--32552#1', '--32552#0', '-17958', 's', 'o'], ['--32552#1', '--32552#0', '-17958', 's', 'o'], ['--32552#1', '--32552#0', '-17958', 's', 'o'], ['--32552#1', '-30850#0', '-17958', 'l', 'o'], ['-32552#0', '-30850#0', '-17958', 'r', 'o'], ['-32552#0', '-32552#1', '-17958', 's', 'o'], ['-32552#0', '-32552#1', '-17958', 's', 'o'], ['-32552#0', '-32552#1', '-17958', 's', 'o']]]",14.585,1.2037753112603702,389.59875,376.9857572388346,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.secondary', 'highway.secondary', 'highway.primary', 'highway.primary', 'highway.primary']",8.5,8,14.521818181818178,0.6921221408474366,14.06909090909091,4.172453942325362,,-1,11,0,1
75,-18262,traffic_light,3512.22,8016.12,,False,"[18, 'joinedS_0', [['--31768#1', '--31910#2', 'joinedS_0', 'r', 'o'], ['--31768#1', '--31768#0', 'joinedS_0', 's', 'o'], ['--31768#1', '--31768#0', 'joinedS_0', 's', 'o'], ['--31768#1', '--31768#0', 'joinedS_0', 's', 'o'], ['--31768#1', '-31910#3', 'joinedS_0', 'l', 'o'], ['--31910#4', '--31910#3', 'joinedS_0', 's', 'o'], ['--31910#4', '--31910#3', 'joinedS_0', 's', 'o'], ['--31910#4', '-32124#0', 'joinedS_0', 'l', 'o'], ['--32124#0', '-31910#4', 'joinedS_0', 'r', 'o'], ['--32124#0', '--31910#3', 'joinedS_0', 'l', 'o'], ['-31768#0', '-31910#3', 'joinedS_0', 'r', 'o'], ['-31768#0', '-31768#1', 'joinedS_0', 's', 'o'], ['-31768#0', '-31768#1', 'joinedS_0', 's', 'o'], ['-31768#0', '-31768#1', 'joinedS_0', 's', 'o'], ['-31768#0', '--31910#2', 'joinedS_0', 'l', 'o'], ['-31910#2', '--31768#0', 'joinedS_0', 'r', 'o'], ['-31910#2', '-31910#3', 'joinedS_0', 's', 'o'], ['-31910#2', '-31768#1', 'joinedS_0', 'l', 'o']]]",15.002,1.3619162969874474,175.73500000000004,109.60970552373544,"['highway.secondary', 'highway.secondary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.secondary', 'highway.secondary', 'highway.primary', 'highway.primary', 'highway.primary']",8.2,10,14.9325,0.9193985805949452,17.041249999999998,6.246653979331655,,-1,16,0,1
76,-18372,traffic_light,9292.9,1906.69,,False,"[11, '-18372', [['--30528#51', '-31540#0', '-18372', 'r', 'o'], ['--30528#51', '--30528#50', '-18372', 's', 'o'], ['--30528#51', '--30528#50', '-18372', 's', 'o'], ['--30528#51', '--30528#50', '-18372', 's', 'o'], ['--31540#0', '--30528#50', '-18372', 'r', 'o'], ['--31540#0', '-30528#51', '-18372', 'l', 'o'], ['--31540#0', '-30528#51', '-18372', 'l', 'o'], ['-30528#50', '-30528#51', '-18372', 's', 'o'], ['-30528#50', '-30528#51', '-18372', 's', 'o'], ['-30528#50', '-30528#51', '-18372', 's', 'o'], ['-30528#50', '-31540#0', '-18372', 'l', 'o']]]",13.89,0.0,127.8325,42.86297987482904,"['highway.tertiary', 'highway.tertiary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary']",8.25,8,13.890000000000002,1.7763568394002505e-15,14.674545454545454,4.776629400503253,,-1,11,1,1
